id,length_of_listing_name,length_of_summary,length_of_description,name_tf_idf_sum,summary_tf_idf_sum,description_tf_idf_sum,summary_ARI,description_ARI,name_polarity,summary_polarity,description_polarity,name_subjectivity,summary_subjectivity,description_subjectivity,neighbourhood_cleansed,price,review_scores_rating,reviews_per_month
85196,35,248,1000,0.871578401454703,0.459516406963515,0.903354396653936,0.0643055928179662,0.0918876839228264,0.65,0.525,0.34187969924812,0.625,0.466666666666667,0.475914786967419,Logan Square,$120.00,98,0.69
95544,28,119,1000,0.412955730812336,0.281017137587316,0.887580832708066,0.132604765736318,0.127782754024283,0,0,0.301488095238095,0,0.1,0.538839285714286,Logan Square,$190.00,96,0.52
126280,35,248,1000,0.699841658288445,0.474856564528117,0.85547427022972,0.0741689214484848,0.107653055642534,0.5,-0.0542857142857143,0.0828231292517007,0.5,0.33452380952381,0.403656462585034,Uptown,$52.00,97,1.16
145690,34,184,1000,0.888804313478366,0.384029699794709,0.894245572387446,0.194902932126896,0.887010935551025,0.233333333333333,0.466666666666667,0.220933014354067,0.608333333333333,0.633333333333333,0.461443381180223,Lincoln Park,$350.00,80,0.25
148844,31,238,1000,0.19484387778309,0.415476309465486,0.956694490301544,0.137194882884054,0.126083571608697,0,0.5,0.312829594647776,0,0.4,0.522058244785518,Lincoln Park,$125.00,91,0.24
165952,34,167,1000,0.574531968712861,0.374817160267046,0.939614675331778,0.123290812944022,0.122744068555148,0,-0.7,0.264285714285714,0,0.666666666666667,0.464285714285714,Lake View,$225.00,89,0.79
172616,35,184,1000,0.807934855436252,0.377094266775021,0.926420642158209,0.0719353283798123,0.14940513291339,0.4,0.225,0.197238095238095,0.9,0.5,0.491888888888889,West Town,$150.00,95,0.88
183509,21,84,1000,0.243278252067848,0.227821097795286,0.852636331166013,0.0180225111845958,0.102852668741149,0,1,0.434375,0,1,0.675520833333333,Lincoln Park,$130.00,97,1.49
189821,34,250,1000,0.729537932305483,0.426712317025844,0.864016024176998,0.141861979371947,0.157186360272453,0,0.451785714285714,0.397324434824435,0.375,0.567857142857143,0.556746031746032,Logan Square,$150.00,98,4.42
190832,35,99,1000,0.739577712490303,0.24082689042037,0.884932816182977,0.101370644283111,0.110360784967351,0,0.175,0.257166666666667,0,0.475,0.54575,Logan Square,$110.00,91,1.04
192652,32,198,1000,0.559624119295372,0.382951511777633,0.839808399043747,0.164593168937024,0.193839589619807,0,0.206666666666667,0.229124579124579,0,0.36,0.557267115600449,West Town,$65.00,96,3.98
201214,33,246,1000,0.752004222709544,0.433809583007431,0.863377774537777,0.0819643222066054,0.126801842009543,-0.2,0.5375,0.287843137254902,0.75,0.725,0.534285714285714,Logan Square,$188.00,94,1.36
207116,35,693,1000,0.7026613155304,0.0593813133686785,0.781574764104964,1,0.0887572521260113,0.322222222222222,0,0.122380952380952,0.566666666666667,0,0.481190476190476,West Town,$45.00,94,2.45
216737,35,244,1000,0.599026920431192,0.452075672270289,0.712658560142942,0.144293118709658,0.111189983004011,0.5,0.509090909090909,0.338932178932179,1,0.738636363636364,0.602207792207792,Uptown,$166.00,92,3.98
220660,35,246,1000,0.697155356980304,0.353143224484118,0.70169858397178,0.0436019684982818,0.0840447135722831,0.483333333333333,0.25,0.15,0.85,0.25,0.28,West Town,$45.00,95,2.11
223777,31,246,1000,0.735334557429548,0.448090376385372,0.785533923078938,0.105338485929553,0.102852668741149,0.6,0.333712121212121,0.320781680440771,1,0.760416666666667,0.682765151515152,West Town,$70.00,93,0.92
225314,34,249,1000,0.736376211459895,0.483502948463164,0.881088586558507,0.122524179886147,0.138836377122826,0,0.308333333333333,0.280952380952381,0.1,0.566666666666667,0.544047619047619,Logan Square,$65.00,99,0.44
229826,29,193,443,0.428277382318641,0.395412676599158,0.432372559289714,0.105290719705745,0.10341279121709,0.7,0,0.1,0.9,0,0.19375,West Town,$180.00,90,1.76
231576,34,204,1000,0.750638366965466,0.403925297964385,0.885951421401112,0.099219115709374,0.0980913639921456,0.366666666666667,0.17775974025974,0.131937229437229,0.833333333333333,0.421130952380952,0.402619047619048,West Town,$190.00,95,0.28
232026,34,249,1000,0.585315059842933,0.427040206514635,0.920611016719226,0.131029528571002,0.140534860525478,0.8,0.429166666666667,0.359259259259259,0.75,0.6,0.590740740740741,Near North Side,$175.00,100,0.25
234905,32,247,1000,0.544469512291336,0.424486608164137,0.858743794030818,0.094006601378156,0.15613298100475,0,0.48,0.328392857142857,0,0.8,0.618035714285714,Near North Side,$145.00,90,2.46
235965,34,244,1000,0.888404962060863,0.413992993955645,0.814989932880862,0.10687265616421,0.159354365190612,0.45,0.065,0.116125541125541,0.575,0.52,0.437662337662338,Near North Side,$87.00,93,2.56
239085,30,246,1000,0.609193531336923,0.49485933212222,0.807948243147877,0.0960324124214621,0.110347125508216,0,0.303703703703704,0.250828157349897,0.375,0.466666666666667,0.444668737060041,Logan Square,$80.00,96,1.55
241514,33,250,326,0.553327510300953,0.49207592977979,0.473807067961008,0.0916581617625108,0.132812750992307,0.395833333333333,0,0.323333333333333,0.541666666666667,0,0.36,Edgewater,$55.00,98,1.54
248791,26,46,1000,0.228250134273072,0.139625522694449,0.8592513295625,0.0213384121135312,0.105185421848037,0,-0.225,0.121450216450216,0.333333333333333,0.575,0.520919913419914,Uptown,$90.00,98,1.49
254675,30,192,1000,0.619404518461097,0.38067348505091,0.894215699369927,0.121801030585049,0.114544107961569,0,0.223958333333333,0.274479166666667,0,0.627083333333333,0.572916666666667,Loop,$110.00,99,1.11
255432,28,68,583,0.535176499296656,0.202714814919195,0.621306202172342,0.122843184419674,0.129236986233427,0,0.505,0.371666666666667,0,0.77,0.661666666666667,West Town,$149.00,87,0.12
257601,31,381,1000,0.535276502897704,0.492004350430822,0.864640590675535,0.10189818052439,0.229845784953824,0.1,0.451428571428571,0.364356060606061,1,0.595,0.606950757575758,Loop,$58.00,94,4.76
261399,33,250,1000,0.575926101790914,0.43300443918832,0.905648526078992,0.0916581617625108,0.139644045926881,0.85,0.62,0.471052631578947,1,0.74,0.592105263157895,Near North Side,$135.00,93,0.92
263924,19,60,1000,0.406926230725881,0.178522817979791,0.85707602627128,0.0491978574366995,0.0918876839228264,0.25,0.375,0.353846153846154,1,1,0.588461538461539,Lake View,$129.00,99,1.15
264547,34,150,1000,0.565024046740274,0.314780091998899,0.643578249863537,0.159401359506194,0.16276505637771,0.55,0.4,0.341666666666667,0.15,0.75,0.55,Near West Side,$195.00,97,0.7
